start_date,end_date,start_price,end_price,day1_return,day2_return,day3_return,day4_return,day1_range,day2_range,day3_range,day4_range,day1_oc,day2_oc,day3_oc,day4_oc,total_4day_return,avg_daily_return,volatility,max_daily_return,min_daily_return,trend_direction,avg_volume,volume_trend,cluster
2020-07-24 13:30:00,2020-07-29 13:30:00,46.790000915527344,48.56999969482422,-2.074162734683205,2.16088636128251,-1.7382237299574554,3.5166274302435685,2.5860206471402654,2.4421272190597794,2.613823565904164,3.4030872196518103,-0.10685880761321923,1.401571130332303,-1.096122413188496,2.6632810927047204,3.804228990100711,0.4662818317213546,2.7982134865231596,3.5166274302435685,-2.074162734683205,1,9535125.0,-1,9
2020-07-27 13:30:00,2020-07-30 13:30:00,47.09000015258789,48.04999923706055,2.16088636128251,-1.7382237299574554,3.5166274302435685,-1.0706206733188117,2.4421272190597794,2.613823565904164,3.4030872196518103,4.516533630851679,1.401571130332303,-1.096122413188496,2.6632810927047204,1.8871912479390647,2.0386474439624713,0.7171673470624529,2.526290607212658,3.5166274302435685,-1.7382237299574554,1,9536725.0,1,9
2020-07-28 13:30:00,2020-07-31 13:30:00,47.439998626708984,49.209999084472656,-1.7382237299574554,3.5166274302435685,-1.0706206733188117,2.4141516458493717,2.613823565904164,3.4030872196518103,4.516533630851679,4.780388388389013,-1.096122413188496,2.6632810927047204,1.8871912479390647,0.5311508017994772,3.731029740728431,0.7804836682041683,2.577196667472224,3.5166274302435685,-1.7382237299574554,1,10751475.0,1,9
2020-07-29 13:30:00,2020-08-03 13:30:00,47.310001373291016,50.209999084472656,3.5166274302435685,-1.0706206733188117,2.4141516458493717,2.032107333071531,3.4030872196518103,4.516533630851679,4.780388388389013,1.6986380067338096,2.6632810927047204,1.8871912479390647,0.5311508017994772,0.3397245520284599,6.12977727119417,1.723066433961415,1.9659309709974901,3.5166274302435685,-1.0706206733188117,1,10091575.0,-1,1
2020-07-30 13:30:00,2020-08-04 13:30:00,47.15999984741211,50.779998779296875,-1.0706206733188117,2.4141516458493717,2.032107333071531,1.135231438393891,4.516533630851679,4.780388388389013,1.6986380067338096,2.048193721666968,1.8871912479390647,0.5311508017994772,0.3397245520284599,1.9678705968875287,7.675994367254879,1.1277174359989957,1.5605107032967567,2.4141516458493717,-1.0706206733188117,1,9847325.0,-1,9
2020-07-31 13:30:00,2020-08-05 13:30:00,48.95000076293945,51.709999084472656,2.4141516458493717,2.032107333071531,1.135231438393891,1.8314303417331868,4.780388388389013,1.6986380067338096,2.048193721666968,1.0687898306366306,0.5311508017994772,0.3397245520284599,1.9678705968875287,0.4858142332836419,5.63840302046088,1.8532301897619952,0.5362298489261231,2.4141516458493717,1.135231438393891,1,8368550.0,-1,9
2020-08-03 13:30:00,2020-08-06 13:30:00,50.040000915527344,52.77000045776367,2.032107333071531,1.135231438393891,1.8314303417331868,2.049896329642964,1.6986380067338096,2.048193721666968,1.0687898306366306,2.972025627237235,0.3397245520284599,1.9678705968875287,0.4858142332836419,2.5058293065231543,5.455634476995419,1.7621663607103932,0.42953523699782736,2.049896329642964,1.135231438393891,1,7138700.0,1,9
2020-08-04 13:30:00,2020-08-07 13:30:00,49.79999923706055,52.869998931884766,1.135231438393891,1.8314303417331868,2.049896329642964,0.1894987175547369,2.048193721666968,1.0687898306366306,2.972025627237235,2.1980078705837696,1.9678705968875287,0.4858142332836419,2.5058293065231543,1.0512217895042455,6.164658116178368,1.3015142068311947,0.8376784027385152,2.049896329642964,0.1894987175547369,1,8093725.0,1,9
2020-08-05 13:30:00,2020-08-10 13:30:00,51.459999084472656,53.380001068115234,1.8314303417331868,2.049896329642964,0.1894987175547369,0.96463428510285,1.0687898306366306,2.972025627237235,2.1980078705837696,2.4840039706160626,0.4858142332836419,2.5058293065231543,1.0512217895042455,0.4516403485573782,3.731057166345564,1.2588649185084344,0.8531661805006925,2.049896329642964,0.1894987175547369,1,8318300.0,1,9
2020-08-06 13:30:00,2020-08-11 13:30:00,51.47999954223633,52.08000183105469,2.049896329642964,0.1894987175547369,0.96463428510285,-2.435367574087699,2.972025627237235,2.1980078705837696,2.4840039706160626,4.870372348361545,2.5058293065231543,1.0512217895042455,0.4516403485573782,-3.5555521647135415,1.1655056218990323,0.19216543955321297,1.9106551255627442,2.049896329642964,-2.435367574087699,1,9442450.0,1,9
2020-08-07 13:30:00,2020-08-12 13:30:00,52.31999969482422,54.16999816894531,0.1894987175547369,0.96463428510285,-2.435367574087699,4.013049662844637,2.1980078705837696,2.4840039706160626,4.870372348361545,2.4765473052885087,1.0512217895042455,0.4516403485573782,-3.5555521647135415,1.6322681882513765,3.53592982590194,0.6829537728536311,2.654324048410191,4.013049662844637,-2.435367574087699,1,9583350.0,-1,9
2020-08-10 13:30:00,2020-08-13 13:30:00,53.13999938964844,53.959999084472656,0.96463428510285,-2.435367574087699,4.013049662844637,-0.3876667741758322,2.4840039706160626,4.870372348361545,2.4765473052885087,2.154931837180251,0.4516403485573782,-3.5555521647135415,1.6322681882513765,0.2414959111945877,1.5430931581530194,0.5386623999209889,2.70528858132957,4.013049662844637,-2.435367574087699,1,9100525.0,1,9
2020-08-11 13:30:00,2020-08-14 13:30:00,54.0,53.90999984741211,-2.435367574087699,4.013049662844637,-0.3876667741758322,-0.09265981821511282,4.870372348361545,2.4765473052885087,2.154931837180251,1.5639548815980735,-3.5555521647135415,1.6322681882513765,0.2414959111945877,0.37237156274179223,-0.16666694923683778,0.27433887409149815,2.7014444849460104,4.013049662844637,-2.435367574087699,-1,8941200.0,-1,5
